X,Y,OBJECTID,FOLIO,PHASE,TASK_NAME,HNUM,PRE_DIR,ST_NAME,ST_TYPE,PERMITTYPE,PERMITNO,FILENO,LAT,LON,POINT_X,POINT_Y,CLASSIFCTN
-80.425198096046032,25.661782457811512,2198,3059100010010,01,FLORIDA POWER & LIGHT CO.,14250,SW,112,ST,UT,800,1425,25.66178,-80.4252,845500.7096,483175.9658,CONTAMINATED
-80.257706912182968,25.806104313704481,2199,3031280142420,02,FPT FLORIDA LLC (ASSESSMENT)QUARTERLY,3700,NW,NORTH RIVER,DR,SW,1162,4115,25.8061,-80.2577,900377,535906,CONTAMINATED
-80.242799677266831,25.866079649412484,2200,3031040037510,06,T. KAY AUTO SALES/PARCEL 129 MDTA,10000,NW,27,AVE,UT,3883,9671,25.86607,-80.2428,905156,557733,CONTAMINATED
-80.206323313863948,25.793559440079243,2201,0131360350291,01,UM-LIFE SCIENCE PARK, , , , ,HWR,661,24516,25.79355,-80.20632,917310,531445,CONTAMINATED
-80.167057681503849,25.91163232281945,2202,3022200023950,01,"G.P. AUTOCENTER, INC.",14720,W,DIXIE,HWY,UT,2450,5416,25.91163,-80.16706,929958,574441,CONTAMINATED
-80.235469182003271,25.772639647985194,2203,0141030332040,06,BP AMOCO FACILITY # 15280,2445,W,FLAGLER,ST,UT,6023,17556,25.77263,-80.23547,907763.9454,523784.6438,CONTAMINATED
-80.250349091066781,25.779409216480666,2204,0131330300400,01,MATSON & GREGORY PROPERTY,3301,NW,7,ST,UT,3772,9588,25.7794,-80.25035,902853,526217,CONTAMINATED
-80.235996342158103,25.79609820823546,2205,0131270460370,01,A.B. VANLINES,2136,NW,24,AVE,UT,3876,9664,25.79609,-80.23599,907541,532310,CONTAMINATED
-80.202946616779528,25.773588660443593,2206,0102010201010,01,PATTI ORIGINALS,500,W,FLAGLER,ST,UT,4188,9925,25.77358,-80.20294,918465,524193,CONTAMINATED
-80.366434849346064,25.879311475361764,2207,2220320040330,01,"ASPHALT GROUP, INC.",10400,NW,121,WAY,UT,5683,12450,25.87931,-80.36643,864477,562327,CONTAMINATED
-80.400570190542126,25.495518957092774,2208,3079020000160,01,HAFB-BLDG 231, , , , ,UT,4038,9804,25.49551,-80.40057,853886,422784,CONTAMINATED
-80.214338798786144,25.963897297852764,2209,3411350140010,01,GOLF RIDGE VILLAS,20500,NW,7,AVE,UT,5613,11468,25.96389,-80.21434,914302,593342,CONTAMINATED
-80.192464528767047,25.8474516292092,2210,0132070000330,06,LUBINS DEVELOPMENT CORP,7831,NE,2,AVE,UT,6795,24134,25.84745,-80.19246,921749.87,551060.87,CONTAMINATED
-80.211731961493484,25.841004333243056,2211,3031110354230,06,QUI QUI RECYCLING (ALSO IW5-14391),835,NW,72,ST,SW,1634,19378,25.841,-80.21173,915427,548679,CONTAMINATED
-80.360851626717491,25.594291342005203,2212,3060050050180,01,"MASTEC, INC.",10441,SW,187,ST,UT,294,1184,25.59429,-80.36085,866814.5754,458743.4869,CONTAMINATED
-80.169449427083194,25.970543978116538,2213,3012320000065,05,OJUS DUMP YOUTH COMPLEX & MAINTENANCE, , , , ,SW,1179,12839,25.97054,-80.16945,929036,595849,CONTAMINATED
-80.299143305460802,25.733300743602094,2214,3040240250030,01,"ARDAI AUTO SERVICES, INC.",6420,SW,40,ST,UT,1209,2678,25.7333,-80.29914,886885,509370,CONTAMINATED
-80.196533583492069,25.825657051114554,2215,0131130840010,06,MO PETROLEUM INC.,1,NW,54,ST,UT,6415,16152,25.82565,-80.19653,920460,543131,CONTAMINATED
-80.3583688431723,25.875418697603468,2216,2220320080070,06,HERRERA'S TRUCK REPAIR,9853,NW,115,WAY,IW5,4612,4266,25.87541,-80.35837,867136,560925,CONTAMINATED
-80.267150809136751,25.909121616897714,2217,0821200000010,02,MDAD-BLDG 45 SOUTH RAMP,15001,NW,42,AVE,IW5,17501,22910,25.90912,-80.26715,897061.028,573331.9645,CONTAMINATED
-80.242088137899955,25.867741930497701,2218,3031030150010,01,MOBIL 02-EXX,10291,NW,27,AVE,UT,901,7518,25.86774,-80.24209,905386.4957,558338.5374,CONTAMINATED
-80.161279012418902,25.896049846053121,2219,0622290080241,01,SUNSHINE #30014,12995, ,BISCAYNE,BLVD,UT,937,6744,25.89605,-80.16128,931893.771,568789.2708,CONTAMINATED
-80.222820490476181,25.765926492553074,2220,0141030260510,01,SUPER BP,1701,SW,8,ST,UT,121,6937,25.76592,-80.22282,911941,521369,CONTAMINATED
-80.261593595430583,25.734593328192641,2221,0341200170010,01,"GROVE AUTO SERVICES, INC.",390, ,BIRD,RD,UT,832,7469,25.73459,-80.26159,899243.905,509907.2194,CONTAMINATED
-80.243150428961101,25.898560816436859,2222,0821220110320,06,7-ELEVEN STORE #37575,13611,NW,27,AVE,UT,1884,8190,25.89856,-80.24315,904972.5793,569538.2429,CONTAMINATED
-80.243150428961101,25.898560816436859,2223,0821220110320,06,7-ELEVEN STORE #37575,13611,NW,27,AVE,UT,1884,8190,25.89856,-80.24315,904972.5793,569538.2429,CONTAMINATED
-80.333143569682548,25.785524006985284,2224,3530340250010,02,SAM'S CLUB,1480,NW,84,AVE,UT,6469,15262,25.78552,-80.33314,875596,528293,CONTAMINATED
-80.262621798121643,25.898483426639501,2225,0821200000010,01,MDAD-KARE KEMICAL, , , , ,ARP,26,7475,25.89848,-80.26262,898571.5422,569473.6548,CONTAMINATED
-80.198310390936939,25.7965363948949,2226,0131250540600,01,AMERICAN SERVICE CORP.,172,NW,21,ST,UT,1954,8238,25.79653,-80.19831,919940,532543,CONTAMINATED
-80.170621520119838,25.964434759985426,2227,3012320120010,01,AMOCO FOOD SHOP,1550, ,IVES DAIRY,RD,UT,55,6884,25.96443,-80.17062,928664.9799,593625.9936,CONTAMINATED
-80.312451407118871,25.804097482341309,2228,3030260120010,01,"QUALITY ACQUISITION COMPANY, LLC.",3201,NW,72,AVE,UT,295,2311,25.80409,-80.31245,882369.6821,535078.7535,CONTAMINATED
-80.194138909404899,25.769806659054449,2229,0101130502010,01,KAR PROPERTIES MIAMI RIVER,24,SW,4,ST,HWR,848,8220,25.7698,-80.19414,921372,522836,CONTAMINATED
-80.21134056372756,25.908663792021891,2230,3021130031360,01,"ADRIEL CORP, SHELL CORP, MOTIVA LLC",14601,NW,7,AVE,IW5,5728,5325,25.90866,-80.21134,915408,573272,CONTAMINATED
-80.460209826446757,25.485903030522753,2231,3079070160211,01,REX AUTO SERVICE CORP.,30250,S,DIXIE,HWY,IW5,6940,7706,25.4859,-80.46021,834228,419205,CONTAMINATED
-80.264546708112434,25.763570827891812,2232,3041080130010,01,PROPOSED SELF STORAGE BLDG/PROS PARK,4250,SW,8,ST,HWR,849,0,25.76357,-80.26454,898213,520434,CONTAMINATED
-80.191367398344241,25.803918140398761,2233,0131250040021,01,ENRIQUETA'S SANDWICH SHOP,186,NE,29,ST,HWR,850,0,25.80391,-80.19136,922208,535240,CONTAMINATED
-80.35396519025845,25.918971481381142,2234,0420160000110,01,DUNN TWO LAKES, , , , ,HWR,852,0,25.91897,-80.35396,868506,576762,CONTAMINATED
-80.196178654631751,25.784553814959303,2235,0131360000220,01,FEC RR PROPERTY, , , , ,HWR,853,0,25.78455,-80.19618,920668,528192,CONTAMINATED
-80.28113316738245,25.922549114371275,2236,3421180070010,01,BROCHI ASSOCIATES,4920-50,NW,165,ST,UT,3573,9439,25.92254,-80.28113,892438,578187,CONTAMINATED
-80.307496835407576,25.817572598831543,2237,3030230010371,01,SFL LOGISTIC PAH NFAC CHAPTER 24 HWR-761&762,3200,NW,67,AVE,HWR,761,7597,25.81757,-80.30749,883974,539985,CONTAMINATED
-80.255065277749452,25.837249174273616,2238,3031160100190,06,EAGLE RECYCLING (GW CONTAMINATION),7001,NW,36,AVE,SW,1306,8739,25.83724,-80.25506,901182,547231,CONTAMINATED
-80.141727103004925,25.793791765218938,2239,0232330120130,06,LARRY'S CHEVRON #47607,1800, ,ALTON,RD,UT,488,6370,25.79379,-80.14172,938564.4114,531662.7815,CONTAMINATED
-80.336790424308873,25.813906885629734,2240,3530220250010,06,RESIDENCES AT DORAL,8475,NW,41,ST,HWR,750,0,25.8139,-80.33679,874344,538603,CONTAMINATED
-80.260156758998264,25.779167779079934,2241,0131320131080,12,FORMER DADE COUNTY FEDERAL CREDIT UNION,3901,NW,7,ST,UT,2320,8475,25.77916,-80.26015,899626,526111,CLOSED WITH RESTRICTIONS
-80.340153431966669,25.876793444485021,2242,2720330100010,12,MARATHON-WEST GARDENS (LSSI NFA),11390,NW,87,CT,UT,2445,8553,25.87679,-80.34015,873122.8801,561454.3594,CLOSED WITH RESTRICTIONS
-80.335880262941089,25.702612577073928,2243,3040280000121,01,"SUNSET DRIVE FINA, INC.",8781, ,SUNSET,DR,UT,1100,7644,25.70261,-80.33588,874847.1927,498153.6304,CONTAMINATED
-80.333284032955319,25.850549380030678,2244,2230100000020,01,MEDLEY INDUSTRIAL PROPERTY (LOPEFRA),8401,NW,74,ST,SW,1382,5052,25.85054,-80.33328,875430,551927,CONTAMINATED
-80.250422658596989,25.802990992558652,2245,3031280132440,01,"E.N. RANGE, INC.",2950,NW,33,AVE,IW5,8995,13503,25.80299,-80.25042,902780,534788,CONTAMINATED
-80.200989951343416,25.841077699654491,2246,0131120350030,06,MANDY'S MARKET LLC BROWNFIELD SITE,7200,NW,2,AVE,UT,7034,0,25.84107,-80.20099,918960,548727,CONTAMINATED
-80.358540165371693,25.693885881803109,2247,3040320010480,01,MDC-SNAPPER CREEK PARK,10200,SW,80,ST,HWR,753,0,25.69388,-80.35854,867401,494945,CONTAMINATED
-80.239155299295746,25.765897241446794,2248,0141040350320,06,"LLEONART HOLDINGS, LLC PROPERTY",700,SW,27,AVE,HWR,754,0,25.76589,-80.23915,906565,521327,CONTAMINATED
-80.211674880743701,25.900118489462404,2249,3021230090010,01,LIBERTY GAS,715, ,OPA LOCKA,BLVD,UT,62,4216,25.90011,-80.21167,915316.7728,570165.3601,CONTAMINATED
-80.265873614110191,25.90539054251629,2250,0821200000010,01,CERTIFIED ENGINES UNLIMITED INC,4000,NW,145,ST,ARP,25,415,25.90539,-80.26587,897488.4589,571978.1814,CONTAMINATED
-80.308891348613614,25.768671915890742,2251,0140020120010,01,DADE COUNTY PUBLIC SCHOOLS CENTRAL EAST TRANS.,7011,SW,4,ST,UT,1354,2866,25.76867,-80.30889,883608.5351,522209.0651,CONTAMINATED
-80.342625524661671,25.771732329173407,2252,3040040010070,01,FONTAINEBLEAU GOLF COURSE-NW QUADRANT,9155,W,FLAGLER,ST,AW,235,9606,25.77173,-80.34262,872500.9,523264.6,CONTAMINATED
-80.417866245224729,25.685950436109561,2253,3049340060070,01,MOBIL OIL GAS STATION #10188,13795,SW,88,ST,UT,387,7137,25.68595,-80.41786,847877.1214,491970.4006,CONTAMINATED
-80.124180924109552,25.804912838814943,2254,0232260011070,01,SEVILLE HOTEL,2901, ,COLLINS,AVE,UT,7038,0,25.80491,-80.12418,944311,535743,CONTAMINATED
-80.248399871766082,25.800834540526299,2255,3031280061630,02,ALL FLORIDA SCRAP (SAR),2710,NW,32,AVE,SW,1622,651,25.80083,-80.2484,903450,534008,CONTAMINATED
-80.418253623029756,25.769936840215376,2256,3049030030032,02,FAMILY PAINTBALL, , , , ,IW5,15156,20213,25.76993,-80.41825,847615,522495,CONTAMINATED
-80.450396483857645,25.466688734978923,2257,1079170211420,12,SANTA BARBARA TOWNHOMES,1931,SE,3,ST,HWR,756,0,25.46668,-80.45039,837494,412235,CLOSED WITH RESTRICTIONS
-80.304569084861129,25.733725689394475,2258,3040140050010,06,"ZAFCO RETAIL BIRD ROAD, LLC.\DBA MARTINO TIRE",6795,SW,40,ST,UT,2019,2150,25.73372,-80.30457,885098,509515,CONTAMINATED
-80.387708395273407,25.495212690820843,2259,3079010000090,02,BUILDING 741 (OWS 741), , , , ,HWR,668,24800,25.49521,-80.38771,858129,422692,CONTAMINATED
-80.247697267043023,25.926009330556191,2260,9000000000000,01,UNIWORLD TRUCKING DIESEL SPILL, , , , ,HWR,758,0,25.926,-80.24769,903420.5607,579506.3708,CONTAMINATED
-80.338784885462246,25.562490127357538,2261,3660160000027,06,VISTA DEL LAGO PROPERTY, , , , ,HWR,566,20743,25.56249,-80.33878,874145,447221,CONTAMINATED
-80.22991052380614,25.750305300079621,2262,0141150120700,01,RDG IV ENTERPRISES INC,2190,SW,22,ST,UT,653,6668,25.7503,-80.22991,909640.714,515677.563,CONTAMINATED
-80.340604394324131,25.894485404617946,2263,0420280810020,01,WEST HIALEAH U-GAS,7950,W,28,AVE,UT,5885,16856,25.89448,-80.3406,872942.2906,567884.0181,CONTAMINATED
-80.168137160031321,25.886973775835333,2264,3022291130010,01,ALTA MIRA APARTMENTS,12000,NE,16,AVE,HWR,759,0,25.88697,-80.16813,929660,565476,CONTAMINATED
-80.240457464792243,25.805225603528211,2265,3031280110040,01,MZ PROPERTIES 27TH AVE LLC & J&B TIRES CORP,3136,NW,27,AVE,IW5,8499,12917,25.80522,-80.24045,906054,535619,CONTAMINATED
-80.36422497757745,25.828482204506344,2266,3530170010381,01,ATLANTIC DEMOLITION CONTRACTORS(SEE SW-1004), , , , ,SW,1201,8217,25.82848,-80.36422,865293,543856,CONTAMINATED
-80.342625524661671,25.771732329173407,2267,3040040010070,01,FONTAINEBLEAU GOLF COURSE-SW QUADRANT DEVELOPMENT AREAS,9155,W,FLAGLER,ST,AW,235,9606,25.77173,-80.34262,872500.9,523264.6,CONTAMINATED
-80.342625524661671,25.771732329173407,2268,3040040010070,01,FONTAINEBLEAU GOLF COURSE-SW QUADRANT NON-DEVELOPMENT/GREEN AREAS,9155,W,FLAGLER,ST,AW,235,9606,25.77173,-80.34262,872500.9,523264.6,CONTAMINATED
-80.202732477280421,25.927764072497769,2269,3021130072700,01,CLOVER LEAF VALERO,100,NW,167,ST,UT,672,7365,25.92776,-80.20273,918195.4512,580231.5539,CONTAMINATED
-80.307496835407576,25.817572598831543,2270,3030230010371,01,SOUTH FLORIDA LOGISTICS CENTER BLDG 1,3200,NW,67,AVE,HWR,761,7597,25.81757,-80.30749,883974,539985,CONTAMINATED
-80.516541122568526,25.636836165404787,2271,3058220000023,01,SONIA L. SOTO PROPERTY,19930,SW,136,ST,SW,1828,0,25.63683,-80.51654,815446,473989,CONTAMINATED
-80.137154043099855,25.876855397284153,2272,2122340020430,01,INDIAN CREEK COUNTRY CLUB,55, ,INDIAN CREEK,DR,AW,220,9165,25.87685,-80.13715,939871,561864,CONTAMINATED
-80.145383318076512,25.844758719784135,2273,2332090110120,12,TREASURE HOUSE POINT (ARSENIC),1900,S,TREASURE,DR,UT,3848,9646,25.84475,-80.14538,937241,550180,CLOSED WITH RESTRICTIONS
-80.359237453864907,25.589062769771321,2274,3660050140060,12,SHIVAYA FOOD MART INC. (ARSENIC),19199,S,DIXIE,HWY,UT,35,6870,25.58906,-80.35923,867355.7596,456845.7322,CLOSED WITH RESTRICTIONS
-80.260156758998264,25.779167779079934,2275,0131320131080,09,FORMER DCFCU (SOLID WASTE),3901,NW,7,ST,UT,2320,8475,25.77916,-80.26015,899626,526111,CLOSED WITH RESTRICTIONS
-80.307496835407576,25.817572598831543,2276,3030230010371,01,SOUTH FLORIDA LOGISTICS CENTER-BLDG3,3200,NW,67,AVE,HWR,762,7597,25.81757,-80.30749,883974,539985,CONTAMINATED
-80.248510835263232,25.716122217754105,2277,0141280040090,06,ST GAUDENS PROPERTY,3500, ,ST GAUDENS,RD,HWR,763,0,25.71612,-80.24851,903589,503218,CONTAMINATED
-80.334907780052177,25.761619361256027,2278,3040100250010,01,LIBERTY PETROLEUM,8590,SW,8,ST,UT,868,4986,25.76161,-80.33491,875059.3272,519601.6948,CONTAMINATED
-80.129011922672049,25.887324650446978,2279,1322270011100,01,GRAND BEACH HOTEL-BAY HARBOR,9601,E,BAY HARBOR,DR,UT,7272,0,25.88732,-80.12901,942523,565687,CONTAMINATED
-80.364807720092145,25.684745713529519,2280,3050050041630,01,THE GOODYEAR TIRE & RUBBER C0.,10600,SW,88,ST,IW5,1442,1341,25.68474,-80.3648,865353,491613,CONTAMINATED
-80.333284032955319,25.850549380030678,2281,2230100000020,01,LOPEFRA/TARMAC/VULCAN MATERIALS -PHASE X,8401,NW,74,ST,SW,1382,5052,25.85054,-80.33328,875430,551927,CONTAMINATED
-80.221068562771407,25.773648271972725,2282,0141020060110,01,"THREE POINT FUELS, LLC.",1599,W,FLAGLER,ST,IW5,4270,3949,25.77364,-80.22107,912501,524179,CONTAMINATED
-80.350361951534097,25.70196350029688,2283,3040290011321,01,MOBIL STATION,9701,SW,72,ST,UT,181,5283,25.70196,-80.35036,870079.7312,497894.0082,CONTAMINATED
-80.365680392068171,25.882763822288332,2284,2220320040310,01,"FEDEX GROUND PACKAGE SYSTEM, INC.",10400,NW,122,ST,UT,6843,24476,25.88276,-80.36568,864719,563583,CONTAMINATED
-80.209345575263114,25.86120219438142,2285,3031010010010,01,7-ELEVEN STORE #37607,9497,NW,7,AVE,UT,830,7468,25.8612,-80.20934,916167.7317,556025.0232,CONTAMINATED
-80.219540881511037,25.79257172113552,2286,0131350630010,02,T.M. ALEXANDER APARTMENTS PROPERTY,1400,NW,19,ST,HWR,868,0,25.79257,-80.21954,912963,531060,CONTAMINATED
-80.303220519583562,25.695637823479565,2287,3040350020280,01,"HIGH HOPE PROPERTIES, INC.",6801,SW,81,ST,UT,7274,0,25.69563,-80.30322,885615,495674,CONTAMINATED
-80.212515104673329,25.796886361049925,2288,0131260540070,01,IPB PLUME-HAWKINS PARK GREEN REUSE SITE BROWNFIELD SITE,2125,NW,10,CT,IW5,1694,1574,25.79688,-80.21251,915265.4103,532641.9923,CONTAMINATED
-80.211863281713292,25.796718357981071,2289,0131260540070,01,IPB PLUME-HAWKINS PARK GREEN REUSE SITE BROWNFIELD SITE,2125,NW,10,CT,IW5,1694,1574,25.79671,-80.21186,915480.2468,532582.2117,CONTAMINATED
-80.211411173105503,25.796261361835992,2290,0131260540020,06,"D & V GRAPHICS, INC.",1021,NW,21,ST,IW5,20466,0,25.79626,-80.21141,915630,532417,CONTAMINATED
-80.141660220737066,25.792702475033177,2291,0232340170030,06,TREMONT EXXON - ARSENIC,1750, ,ALTON,RD,UT,2231,8409,25.7927,-80.14166,938589,531267,CONTAMINATED
-80.371117611513654,25.913929502625376,2292,0420170010410,02,PHASE I FORMER DADE RECYCLING, , , , ,SW,1437,19516,25.91392,-80.37111,862877,574902,CONTAMINATED
-80.334526500011307,25.869103734524405,2293,2730030250030,01,LAKESIDE,8314,NW,103,ST,UT,5234,14702,25.8691,-80.33452,874987.2138,558668.7632,CONTAMINATED
-80.212515104673329,25.796886361049925,2294,0131260540070,01,ARSENIC PLUME-HAWKINS PROPERTY,2125,NW,10,CT,IW5,1694,1574,25.79688,-80.21251,915265.4103,532641.9923,CONTAMINATED
-80.211863281713292,25.796718357981071,2295,0131260540070,01,ARSENIC PLUME-HAWKINS PROPERTY,2125,NW,10,CT,IW5,1694,1574,25.79671,-80.21186,915480.2468,532582.2117,CONTAMINATED
-80.255665269714228,25.798665369216227,2296,3031280220091,01,"BEACON MOTORS, INC.",3677,NW,24,ST,IW5,938,879,25.79866,-80.25566,901064,533206,CONTAMINATED
-80.193429753268475,25.808387866693522,2297,0131250710010,01,FEC-FORMER BUENA VISTA RR YARD TRACT A&B (PARCEL 8),3401,N,MIAMI,AVE,UT,5419,10621,25.80838,-80.19343,921519.5,536860.44,CONTAMINATED
-80.191901691122411,25.821930915778324,2298,0131240120770,01,JOSE UNION 76,5040,NE,2,AVE,UT,997,7582,25.82193,-80.1919,921992,541786,CONTAMINATED
-80.34866949050452,25.56604250586502,2299,3660160011280,01,LA PETITE ACADEMY,21650,SW,98,AVE,HWR,870,0,25.56604,-80.34867,870880,448496,CONTAMINATED
-80.14179113940996,25.79604602142339,2300,0232330220220,06,MARK'S QUALITY CLEANERS (AMMONIA),1201, ,20,ST,IW5,3458,3199,25.79604,-80.14179,938538,532482,CONTAMINATED
-80.195316909762838,25.80075746363466,2301,0131250370030,01,DOWNTOWN TOWING CO,2418,N,MIAMI,AVE,UT,6349,3361,25.80075,-80.19531,920915.5792,534083.2313,CONTAMINATED
-80.314468985517749,25.729452995882099,2302,3040230000198,01,PARCEL SOUTH OF MDCPS BUS DEPOT, , , , ,HWR,871,0,25.72945,-80.31447,881847,507945,CONTAMINATED
-80.208321994404187,25.794635078631512,2303,0131350400010,01,DCPS-LINDSEY HOPKINS TECH CENTER,750,NW,20,ST,IW5,8062,8885,25.79463,-80.20832,916650,531832,CONTAMINATED
-80.314408945717432,25.730388171443867,2304,3040230000197,01,MDCPS BUS DEPOT SITE,4378,SW,74,AVE,IW5,8644,10840,25.73038,-80.31441,881865,508285,CONTAMINATED
-80.313466916614956,25.746316768751949,2305,3040140100020,01,MDT BUS DEPOT OPEN GROUND CONTAMINATED AREAS,2775,SW,74,AVE,IW,455,7066,25.74631,-80.31346,882145,514076,CONTAMINATED
-80.155566653374962,25.921156579573925,2306,0722160000410,04,FORMER MELTING POT PARCELS GREEN REUSE SITE,15700, ,BISCAYNE,BLVD,HWR,872,0,25.92115,-80.15556,933713,577927,CONTAMINATED
-80.156658379533013,25.920797023218086,2307,0722160000380,04,PEOPLES GAS EAST PARCEL GREEN REUSE SITE,15779,W,DIXIE,HWY,HWR,873,0,25.92079,-80.15666,933355,577794,CONTAMINATED
-80.122269441237293,25.932054322677953,2308,3122110000060,01,R. K. ASSOCIATES # 2 PROPERTY-BAPE (SHOPPING CTR),16830, ,COLLINS,AVE,UT,6886,24918,25.93205,-80.12227,944631,581960,CONTAMINATED
-80.397697125836913,25.608192495137072,2309,3059360000050,01,"PROS-ZOO MIAMI-3 AREAS: MMF, AHA & OSR",12400,SW,152,ST,HWR,802,11706,25.60819,-80.39769,854648,463739,CONTAMINATED
-80.193429753268475,25.808387866693522,2310,0131250710010,01,FEC-F.BUENA VISTA YARD-CHIQUITA PROPERTY(ALSO UT-2571),3401,N,MIAMI,AVE,UT,5419,10621,25.80838,-80.19343,921519.5,536860.44,CONTAMINATED
-80.142920610979616,25.86373321041776,2311,0232030010060,01,FINE OIL FUEL SPILL,7940, ,BISCAYNE POINT,CIR,HWR,874,0,25.86373,-80.14292,938006,557082,CONTAMINATED
-80.287773803220176,25.643765757095327,2312,0350240010030,01,PROS-CHAPMAN FIELD-BALL FIELD AREA,13600, ,OLD CUTLER,RD,HWR,793,15278,25.64376,-80.28777,890803.2449,476847.8758,CONTAMINATED
-80.142113886125244,25.945444971002559,2313,2822030270001,01,ADMIRAL PORT EAST,2851,NE,183,ST,UT,7030,0,25.94544,-80.14211,938077,586784,CONTAMINATED
-80.12268562711516,25.856293875206379,2314,0232110020410,01,CHEVRON STATION,401, ,71,ST,UT,431,7169,25.85629,-80.12268,944678.3683,554421.9263,CONTAMINATED
-80.254241011492525,25.890118949257065,2315,0821280080012,01,JDL UNLIMITED (ASSESSMENT) SEE IW5-13141,3390,NW,127,ST,SW,1833,17599,25.89011,-80.25424,901344,566449,CONTAMINATED
-80.221996450594673,25.779535503531324,2316,0141020055730,06,MARLINS BALLPARK (CITY PORTION),1600,NW,7,ST,UT,6793,24109,25.77953,-80.22199,912183,526317,CONTAMINATED
-80.366900462327507,25.623085062744398,2317,3050300071280,01,MDPROS-COLONIAL DRIVE PARK,10750,SW,156,TER,HWR,799,0,25.62308,-80.3669,864771,469199,CONTAMINATED
-80.314659961957275,25.731110204737877,2318,3040230000191,06,COMMERCIAL WAREHOUSE PROPERTY,4401,SW,74,AVE,HWR,801,0,25.73111,-80.31466,881781,508547,CONTAMINATED
-80.31818669745708,25.800234797328336,2319,3030260020050,01,"GE MOBILE WATER, INC",2855,NW,75,AVE,IW5,137,129,25.80023,-80.31818,880490,533665,CONTAMINATED
-80.193026569606019,25.769393305558321,2320,0102100601350,01,"MIAMI RIVER HOLDINGS, LLC", , , , ,HWR,803,0,25.76939,-80.19302,921739,522688,CONTAMINATED
-80.365592986889339,25.92413474380443,2321,0420170010015,06,CITY OF HIALEAH REVERSE OSMOSIS PLANT- CAUSTIC SPILL,4250,W,114,TER,IW,540,0,25.92413,-80.36559,864675,578620,CONTAMINATED
-80.258714813846893,25.890672875405823,2322,0821280030642,06,8A RECYCLING & DEMOLITION CORP.,12760, ,CAIRO,LN,IW5,2233,2066,25.89067,-80.25871,899872,566642,CONTAMINATED
-80.331806024936895,25.86195500698712,2323,2730030010431,06,"THE GRAND AT DORAL TWO, (COM-66732)",9751,W,OKEECHOBEE,RD,SW,1913,0,25.86195,-80.3318,875895,556075,CONTAMINATED
-80.2540114604964,25.940932087823903,2324,3421040031840,01,UNIQUE OIL # 5,3201,NW,183,ST,UT,2316,8472,25.94093,-80.25401,901314.3694,584918.5006,CONTAMINATED
-80.35174229830811,25.912650094324881,2325,0420210010170,01,"HIALEAH COMMUNITIES, LLC", , , , ,HWR,808,0,25.91265,-80.35174,869248,574468,CONTAMINATED
-80.265005407659459,25.881657244507526,2326,0421320480030,06,"786 STATION, INC.",900,E,65,ST,UT,5756,16265,25.88165,-80.265,897822.1914,563353.468,CONTAMINATED
-80.191957912184463,25.803789361695063,2327,0131250040280,05,29TH STREET PROPERTY,170,NE,29,ST,IW5,6572,6119,25.80378,-80.19196,922014,535192,CONTAMINATED
-80.218980469317671,25.831691916872522,2328,0131140430111,01,FORMER LIBERTY CITY HEALTH CENTER BUILDING,1312,NW,62,ST,HWR,810,0,25.83169,-80.21898,913063,545280,CONTAMINATED
-80.397697125836913,25.608192495137072,2329,3059360000050,01,"PROS-ZOO MIAMI-AREAS M, N AND P AND AREA O",12400,SW,152,ST,HWR,802,11706,25.60819,-80.39769,854648,463739,CONTAMINATED
-80.192597697719705,25.965001963462967,2330,3012310290010,01,FORMER CALIFORNIA CLUB GOLF COURSE,20898, ,SAN SIMEON,WAY,HWR,811,0,25.965,-80.1926,921443,593787,CONTAMINATED
-80.360095220993756,25.832120588644372,2331,3530170010650,01,TRX WAREHOUSE-FLIGHTWAY NINE,6401,NW,102,AVE,SW,1379,11429,25.83212,-80.36009,866645,545185,CONTAMINATED
-80.133485522007192,25.794736698681668,2332,0232270000090,01,CITY OF MIAMI BEACH 21ST STREET COMMUNITY CENTER,2100, ,WASHINGTON,AVE,HWR,812,0,25.79473,-80.13348,941274,532024,CONTAMINATED
-80.40087779435666,25.599566094172673,2333,3059360000030,01,MDPR LARRY & PENNY THOMPSON PARK,12451,SW,184,ST,HWR,809,7162,25.59956,-80.40088,853614,460599,CONTAMINATED
-80.333748761994499,25.748980725571887,2334,3040100000020,01,MENDOZA CLEANING CORP DBA ONE LOW PRICE CLEANERS,8689,SW,24,ST,IW5,12935,17464,25.74898,-80.33375,875464,515010,CONTAMINATED
-80.144764405795215,25.792946363909493,2335,0232330120390,01,CITY OF MIAMI BEACH-MAURICE GIBB PARK (PAH),1700, ,PURDY,AVE,UT,5443,15745,25.79294,-80.14476,937567,531349,CONTAMINATED
-80.428101336958278,25.518684840482937,2336,3069340040310,01,"ADI PETROLIUM, LLC DBA SHELL FOOD MART #26700",26700,S,DIXIE,HWY,UT,1027,7603,25.51868,-80.4281,844768.6279,431163.5056,CONTAMINATED
-80.371416976878706,25.538165388495592,2337,3060190100016,06,ALLAPATTAH PARTNERS LLC VACANT PARCEL, , , , ,HWR,814,0,25.53816,-80.37141,863429,438328,CONTAMINATED
-80.269813109313375,25.790887085082861,2338,3031320000230,01,MDAD-DIKED AREA #2, , , , ,UT,1983,8257,25.79088,-80.26981,896424.6857,530352.8057,CONTAMINATED
